t,stamp,label,moving,cmd_waist,cmd_shoulder,cmd_elbow,cmd_wrist_angle,cmd_wrist_rotate,meas_waist,meas_shoulder,meas_elbow,meas_wrist_angle,meas_wrist_rotate,enc_x,enc_y,enc_z,enc_qx,enc_qy,enc_qz,enc_qw,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,fk_x,fk_y,fk_z,fk_pitch
20.74604868888855,1788958800.0068502,sweep0_reach_low->home,1,0.0,-1.105,1.2869084507042254,0.026267605633802815,0.0,0.0,-1.0891263484954834,1.2517284154891968,0.07056311517953873,-0.0076699042692780495,0.19259460160248043,0.0,0.15782155347960064,-0.0038093014503493058,0.11544498876744921,0.0004427281764893583,0.9933064722343783,0.1409233606991398,0.006718979349348984,0.20945741871186407,-0.11862375955088478,0.08371118245183538,-0.6881746054138883,0.7108702793519849,0.1911134153601209,0.0,0.1567037489460227,0.20817605633802827
20.782144784927368,1788958800.0402076,sweep0_reach_low->home,1,0.0,-1.1099999999999999,1.289943661971831,0.021549295774647925,0.0,0.0,-1.0906603336334229,1.2547962665557861,0.06596117466688156,-0.0076699042692780495,0.19244056174546767,0.0,0.15741287234035561,-0.0038095274283084257,0.11493685049514758,0.0004407794809842317,0.9933653978332837,0.14087147092171226,0.0066550961154997375,0.20880014329990054,-0.11899227611386354,0.0834514329907342,-0.6884721665519065,0.7105510343672434,0.1908231898661572,0.0,0.1574720594402141,0.20149295774647902
20.816071271896362,1788958800.0735648,sweep0_reach_low->home,1,0.0,-1.1150000000000002,1.2929788732394365,0.016830985915492924,0.0,0.0,-1.0921943187713623,1.2593982219696045,0.058291271328926086,-0.0076699042692780495,0.19226801361521909,0.0,0.1579078883651866,-0.003810922598089684,0.11174779987115906,0.0004285495645316883,0.9937291997512087,0.14053397030989828,0.0066520177989431465,0.2086815020703075,-0.11338806010621386,0.0801853612172756,-0.6890373694579289,0.7112952686207764,0.19052825845096366,0.0,0.1582391039171898,0.1948098591549292
20.85145401954651,1788958800.1069226,sweep0_reach_low->home,1,0.0,-1.12,1.2960140845070423,0.012112676056338034,0.0,0.0,-1.0983302593231201,1.2640001773834229,0.04908738657832146,-0.0076699042692780495,0.19208064693898336,0.0,0.15875641693047038,-0.00381271534397153,0.10750938953467418,0.0004122953840815904,0.9941966728852515,0.13996189905067047,0.006647421997587699,0.20920630107922938,-0.10534466899115288,0.07105469707485451,-0.6900382391281342,0.7125313742423484,0.19022862549452696,0.0,0.15900484890036332,0.18812676056338018
20.886096954345703,1788958800.173638,sweep0_reach_low->home,1,0.0,-1.125,1.299049295774648,0.007394366197183144,0.0,0.0,-1.1136701107025146,1.2701361179351807,0.03834952041506767,-0.0076699042692780495,0.191212791578959,0.0,0.1615698285380335,-0.0038167636247264853,0.09725308317030022,0.00037296274727600064,0.9952522951634388,0.1376885395561388,0.006654662459988787,0.21152074851803498,-0.08637260727526772,0.05481837906548896,-0.6920536962284953,0.7145602840667696,0.18992429561895896,0.0,0.15976926092084345,0.18144366197183115
20.981147527694702,1788958800.2403536,sweep0_reach_low->home,1,0.0,-1.13,1.3020845070422535,0.0026760563380281432,0.0,0.0,-1.121340036392212,1.2716701030731201,0.023009711876511574,-0.0076699042692780495,0.19111702636853242,0.0,0.16436438945496581,-0.0038199547650407998,0.08832405809543935,0.00033872019563797233,0.9960844110695516,0.1368573142222062,0.006702489283177121,0.21338656164752812,-0.09890694470461701,0.06469649787760495,-0.6900242464166483,0.7140716482319602,0.1896152736885539,0.0,0.1605323065191606,0.17476056338028179
21.016129970550537,1788958800.2737114,sweep0_reach_low->home,1,0.0,-1.135,1.305119718309859,-0.0020422535211267467,0.0,0.0,-1.121340036392212,1.274738073348999,0.02147573232650757,-0.0076699042692780495,0.19103145726228285,0.0,0.1642810673578187,-0.0038202425464926026,0.08747364483369978,0.0003354588854966487,0.9961594524340618,0.13691458816348306,0.006691106145816235,0.2134998963021073,-0.09947340564704724,0.06262581269595532,-0.6895026495395841,0.7146811494862888,0.18930156480983362,0.0,0.16129395224699408,0.1680774647887323
21.051669359207153,1788958800.307069,sweep0_reach_low->home,1,0.0,-1.1400000000000001,1.3081549295774648,-0.006760563380281637,0.0,0.0,-1.1228740215301514,1.2762720584869385,0.02147573232650757,-0.0076699042692780495,0.1907877660276378,0.0,0.16381799564068766,-0.0038201509172819874,0.08774531654237813,0.0003365007386032329,0.9961355593688541,0.13660521717502294,0.006651038964649235,0.21260113302819839,-0.09975628053802192,0.06550582668410074,-0.6900399952080355,0.7138644662517856,0.18898317433158063,0.0,0.162054164668901,0.16139436619718306
21.086283683776855,1788958800.340427,sweep0_reach_low->home,1,0.0,-1.145,1.3111901408450704,-0.011478873239436638,0.0,0.0,-1.1259418725967407,1.2793400287628174,0.02147573232650757,-0.0076699042692780495,0.1904688904784184,0.0,0.16356591072607335,-0.0038202030390747372,0.08759088462011178,0.0003359084966699387,0.9961491505521091,0.13650058376027058,0.0066113947705659214,0.2123341860649578,-0.09961575641724654,0.0644333019878732,-0.6898662175472082,0.7141496009628989,0.18866010784485937,0.0,0.16281291036404594,0.1547112676056337
21.121153593063354,1788958800.3737848,sweep0_reach_low->home,1,0.0,-1.15,1.314225352112676,-0.016197183098591528,0.0,0.0,-1.1290098428726196,1.2824079990386963,0.02147573232650757,-0.0076699042692780495,0.1900634137032146,0.0,0.1639162998343629,-0.003820714107187805,0.08606184582163395,0.0003300446773196236,0.9962824157376238,0.1359065536611163,0.00659146579459787,0.21223323585371223,-0.0954195804772168,0.06198775017175323,-0.6905706536716607,0.7142582129578153,0.18833237118302457,0.0,0.1635701559279301,0.14802816901408467
21.156002283096313,1788958800.4071424,sweep0_reach_low->home,1,0.0,-1.155,1.3172605633802816,-0.020915492957746418,0.0,0.0,-1.1351457834243774,1.2854759693145752,0.02147573232650757,-0.0076699042692780495,0.18967906814688426,0.0,0.16400180245389223,-0.0038210329676683264,0.08509384022005831,0.0003263324039728748,0.9963655612127635,0.13532432918953086,0.006572393483462394,0.21246420731353066,-0.09565196581236689,0.05930165932470975,-0.6905273879296947,0.7144969847078148,0.187999970421718,0.0,0.16432586797412274,0.1413450704225352
21.191328287124634,1788958800.4405003,sweep0_reach_low->home,1,0.0,-1.1600000000000001,1.3202957746478874,-0.02563380281690142,0.0,0.0,-1.1397477388381958,1.2870099544525146,0.02147573232650757,-0.0076699042692780495,0.18930289816166498,0.0,0.16404592886208316,-0.00382132615201922,0.08419388978328385,0.0003228811202051005,0.9964420114273497,0.1347669579675781,0.006566325814050781,0.21284533511264891,-0.09356621273374698,0.05805624624875284,-0.6907718968519162,0.7146390855710127,0.18766291187885345,0.0,0.1650800131359913,0.13466197183098583
21.225987911224365,1788958800.4738579,sweep0_reach_low->home,1,0.0,-1.165,1.323330985915493,-0.03035211267605631,0.0,0.0,-1.1443496942520142,1.2870099544525146,0.02147573232650757,-0.0076699042692780495,0.18901453824774886,0.0,0.1646061055441167,-0.0038221395432749615,0.08164483173567227,0.0003131055566814396,0.9966541098420635,0.13442027944250357,0.0065636450642372075,0.21331134413338748,-0.09355325907946255,0.0589349320262103,-0.6903953875731204,0.7149326334141128,0.18732120211458833,0.0,0.16583255806843353,0.12797887323943657
21.259872913360596,1788958800.5072157,sweep0_reach_low->home,1,0.0,-1.17,1.3263661971830984,-0.0350704225352112,0.0,0.0,-1.147417664527893,1.2931458950042725,0.012271846644580364,-0.0076699042692780495,0.18873534692579538,0.0,0.16534181839818263,-0.003823176189308689,0.07827506957598246,0.00030018261674190187,0.9969244237639567,0.13388831054596423,0.006544380185646259,0.21336321319144735,-0.09236634787397718,0.05585172938037225,-0.6905701364351775,0.7151656652619349,0.18697484793128438,0.0,0.16658346944960897,0.12129577464788732
