t,stamp,label,moving,cmd_waist,cmd_shoulder,cmd_elbow,cmd_wrist_angle,cmd_wrist_rotate,meas_waist,meas_shoulder,meas_elbow,meas_wrist_angle,meas_wrist_rotate,enc_x,enc_y,enc_z,enc_qx,enc_qy,enc_qz,enc_qw,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,fk_x,fk_y,fk_z,fk_pitch,raw_x,raw_y,raw_z,raw_qx,raw_qy,raw_qz,raw_qw
11.040042400360107,1789093129.5809224,r18z16w-29p69t-52,1,-0.5,-0.4492,0.1348,1.5145,-0.9,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,0.05857498688657936,-5.120788192306508e-09,-0.04543001973350645,-4.371138426980516e-08,1.311341719162723e-07,-4.3711384269805176e-08,0.9999999999999895,0.11382763970801779,-0.028135325534481448,0.10744253963812411,-0.18090378543601807,0.12882841854951332,-0.6768571150760678,0.7018130126749242,0.15796170113905036,-0.08629487063222394,0.1599845170996135,1.2001,-0.01262489759405915,-0.05419015029509102,0.5998930838859613,-0.02427484132112133,0.9995319966615009,0.01478672919269853,0.011308066523032602
11.045594215393066,1789093129.5809224,r18z16w-29p69t-52,1,-0.5,-0.4492,0.1348,1.5145,-0.9,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,0.05857498688657936,-5.120788192306508e-09,-0.04543001973350645,-4.371138426980516e-08,1.311341719162723e-07,-4.3711384269805176e-08,0.9999999999999895,0.11382763970801779,-0.028135325534481448,0.10744253963812411,-0.18090378543601807,0.12882841854951332,-0.6768571150760678,0.7018130126749242,0.15796170113905036,-0.08629487063222394,0.1599845170996135,1.2001,-0.01262489759405915,-0.05419015029509102,0.5998930838859613,-0.02427484132112133,0.9995319966615009,0.01478672919269853,0.011308066523032602
11.055323362350464,1789093129.5809224,r18z16w-29p69t-52,1,-0.5,-0.4492,0.1348,1.5145,-0.9,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,0.05857498688657936,-5.120788192306508e-09,-0.04543001973350645,-4.371138426980516e-08,1.311341719162723e-07,-4.3711384269805176e-08,0.9999999999999895,0.11382763970801779,-0.028135325534481448,0.10744253963812411,-0.18090378543601807,0.12882841854951332,-0.6768571150760678,0.7018130126749242,0.15796170113905036,-0.08629487063222394,0.1599845170996135,1.2001,-0.01262489759405915,-0.05419015029509102,0.5998930838859613,-0.02427484132112133,0.9995319966615009,0.01478672919269853,0.011308066523032602
11.065378665924072,1789093129.5809224,r18z16w-29p69t-52,1,-0.5,-0.4492,0.1348,1.5145,-0.9,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,0.05857498688657936,-5.120788192306508e-09,-0.04543001973350645,-4.371138426980516e-08,1.311341719162723e-07,-4.3711384269805176e-08,0.9999999999999895,0.11382763970801779,-0.028135325534481448,0.10744253963812411,-0.18090378543601807,0.12882841854951332,-0.6768571150760678,0.7018130126749242,0.15796170113905036,-0.08629487063222394,0.1599845170996135,1.2001,-0.01262489759405915,-0.05419015029509102,0.5998930838859613,-0.02427484132112133,0.9995319966615009,0.01478672919269853,0.011308066523032602
11.072383642196655,1789093129.5809224,r18z16w-29p69t-52,1,-0.5,-0.4492,0.1348,1.5145,-0.9,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,0.05857498688657936,-5.120788192306508e-09,-0.04543001973350645,-4.371138426980516e-08,1.311341719162723e-07,-4.3711384269805176e-08,0.9999999999999895,0.11382763970801779,-0.028135325534481448,0.10744253963812411,-0.18090378543601807,0.12882841854951332,-0.6768571150760678,0.7018130126749242,0.15796170113905036,-0.08629487063222394,0.1599845170996135,1.2001,-0.01262489759405915,-0.05419015029509102,0.5998930838859613,-0.02427484132112133,0.9995319966615009,0.01478672919269853,0.011308066523032602
11.073100805282593,1789093129.6142812,r18z16w-29p69t-52,1,-0.5,-0.4492,0.1348,1.5145,-0.9,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,0.05857498688657936,-5.120788192306508e-09,-0.04543001973350645,-4.371138426980516e-08,1.311341719162723e-07,-4.3711384269805176e-08,0.9999999999999895,0.11387539435566935,-0.02812228239232504,0.10753268292380913,-0.1783917621503632,0.12701227866166506,-0.6773923483802298,0.7022705081533591,0.15796170113905036,-0.08629487063222394,0.1599845170996135,1.2001,-0.012618080276081595,-0.054182064449869505,0.5997907873309539,-0.02431688947635202,0.9995769566675983,0.0116321170820023,0.010922016184189899
11.135013818740845,1789093129.6142812,r18z16w-29p69t-52,1,-0.5,-0.4492,0.1348,1.5145,-0.9,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,0.05857498688657936,-5.120788192306508e-09,-0.04543001973350645,-4.371138426980516e-08,1.311341719162723e-07,-4.3711384269805176e-08,0.9999999999999895,0.11387539435566935,-0.02812228239232504,0.10753268292380913,-0.1783917621503632,0.12701227866166506,-0.6773923483802298,0.7022705081533591,0.15796170113905036,-0.08629487063222394,0.1599845170996135,1.2001,-0.012618080276081595,-0.054182064449869505,0.5997907873309539,-0.02431688947635202,0.9995769566675983,0.0116321170820023,0.010922016184189899
11.135569334030151,1789093129.6142812,r18z16w-29p69t-52,1,-0.5,-0.4492,0.1348,1.5145,-0.9,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,0.05857498688657936,-5.120788192306508e-09,-0.04543001973350645,-4.371138426980516e-08,1.311341719162723e-07,-4.3711384269805176e-08,0.9999999999999895,0.11387539435566935,-0.02812228239232504,0.10753268292380913,-0.1783917621503632,0.12701227866166506,-0.6773923483802298,0.7022705081533591,0.15796170113905036,-0.08629487063222394,0.1599845170996135,1.2001,-0.012618080276081595,-0.054182064449869505,0.5997907873309539,-0.02431688947635202,0.9995769566675983,0.0116321170820023,0.010922016184189899
11.136022090911865,1789093129.6476402,r18z16w-29p69t-52,1,-0.5,-0.4492,0.1348,1.5145,-0.9,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,0.05857498688657936,-5.120788192306508e-09,-0.04543001973350645,-4.371138426980516e-08,1.311341719162723e-07,-4.3711384269805176e-08,0.9999999999999895,0.11384140801871795,-0.028127795251846666,0.10747485839340931,-0.1771389699134052,0.12879559546893948,-0.6777674286215489,0.7019008424453932,0.15796170113905036,-0.08629487063222394,0.1599845170996135,1.2001,-0.012619324640486663,-0.054190114472062206,0.5998575914306437,-0.024382928561143893,0.999593715138925,0.011924194852949356,0.008700059002829096
11.136456489562988,1789093129.6476402,r18z16w-29p69t-52,1,-0.5,-0.4492,0.1348,1.5145,-0.9,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,-3.1415927410125732,0.05857498688657936,-5.120788192306508e-09,-0.04543001973350645,-4.371138426980516e-08,1.311341719162723e-07,-4.3711384269805176e-08,0.9999999999999895,0.11384140801871795,-0.028127795251846666,0.10747485839340931,-0.1771389699134052,0.12879559546893948,-0.6777674286215489,0.7019008424453932,0.15796170113905036,-0.08629487063222394,0.1599845170996135,1.2001,-0.012619324640486663,-0.054190114472062206,0.5998575914306437,-0.024382928561143893,0.999593715138925,0.011924194852949356,0.008700059002829096
